,coin,time,near_symbol,far_symbol,vwap_near,vwap_far,spread,volume_near,volume_far
12405,XBT,2019-05-01 02:00:00,XBTM19,XBTU19,5245.237086766732,5229.46197649033,-15.775110276402302,2051451,835218
12406,XBT,2019-05-01 03:00:00,XBTM19,XBTU19,5234.434426931131,5214.248662776043,-20.18576415508869,1286953,1050748
12407,XBT,2019-05-01 04:00:00,XBTM19,XBTU19,5228.5062392137625,5208.160503074265,-20.345736139497603,2034755,1468123
12408,XBT,2019-05-01 05:00:00,XBTM19,XBTU19,5234.311714669549,5210.241447601867,-24.070267067681925,102239,226447
12409,XBT,2019-05-01 06:00:00,XBTM19,XBTU19,5230.735463213374,5210.768611002462,-19.966852210911384,349589,287063
12410,XBT,2019-05-01 07:00:00,XBTM19,XBTU19,5230.26384263963,5211.826336032932,-18.437506606697752,668594,342409
12411,XBT,2019-05-01 08:00:00,XBTM19,XBTU19,5216.859326879797,5192.204251690394,-24.65507518940285,1057255,1063894
12412,XBT,2019-05-01 09:00:00,XBTM19,XBTU19,5219.804149988599,5192.122019488548,-27.682130500051244,1105270,536043
12413,XBT,2019-05-01 10:00:00,XBTM19,XBTU19,5221.080044296848,5198.514040733708,-22.56600356314084,138292,197981
12414,XBT,2019-05-01 11:00:00,XBTM19,XBTU19,5233.474589402345,5206.876079034621,-26.598510367723975,350587,352338
12415,XBT,2019-05-01 12:00:00,XBTM19,XBTU19,5214.926465795979,5198.399374463324,-16.52709133265489,1623929,703592
12416,XBT,2019-05-01 13:00:00,XBTM19,XBTU19,5211.38657063939,5188.160986112408,-23.225584526981947,529645,274144
12417,XBT,2019-05-01 14:00:00,XBTM19,XBTU19,5220.725690250726,5190.529895361756,-30.19579488897034,512910,274177
12418,XBT,2019-05-01 15:00:00,XBTM19,XBTU19,5216.591785056286,5191.750424945882,-24.84136011040482,37842,64211
12419,XBT,2019-05-01 16:00:00,XBTM19,XBTU19,5224.534853909833,5197.512703183617,-27.02215072621584,278439,739976
12420,XBT,2019-05-01 17:00:00,XBTM19,XBTU19,5255.237722764047,5225.424986214282,-29.81273654976485,1950734,1059633
12421,XBT,2019-05-01 18:00:00,XBTM19,XBTU19,5213.700417864712,5171.330441887087,-42.36997597762547,3023883,2543359
12422,XBT,2019-05-01 19:00:00,XBTM19,XBTU19,5211.652119731779,5182.886130776416,-28.765988955362445,1062114,408982
12423,XBT,2019-05-01 20:00:00,XBTM19,XBTU19,5224.4639291814865,5189.707841576351,-34.75608760513569,624413,793973
12424,XBT,2019-05-01 21:00:00,XBTM19,XBTU19,5214.63700868851,5183.55116906555,-31.08583962295961,544213,293178
12425,XBT,2019-05-01 22:00:00,XBTM19,XBTU19,5212.67816140192,5176.957545182336,-35.72061621958437,291600,241559
12426,XBT,2019-05-01 23:00:00,XBTM19,XBTU19,5231.880930293872,5198.04773475635,-33.83319553752153,421818,398051
12427,XBT,2019-05-02 00:00:00,XBTM19,XBTU19,5237.433185846617,5203.697157696079,-33.736028150538004,591166,619101
12428,XBT,2019-05-02 01:00:00,XBTM19,XBTU19,5232.695990363308,5199.822377447083,-32.873612916224374,309930,486722
12429,XBT,2019-05-02 02:00:00,XBTM19,XBTU19,5243.467078246958,5207.430633659706,-36.036444587252845,4223060,2417903
12430,XBT,2019-05-02 03:00:00,XBTM19,XBTU19,5240.3600408523525,5207.838182050092,-32.521858802260795,400234,415913
12431,XBT,2019-05-02 04:00:00,XBTM19,XBTU19,5231.017744614093,5197.211047615376,-33.8066969987176,1136791,530503
12432,XBT,2019-05-02 05:00:00,XBTM19,XBTU19,5236.321367475568,5203.015358396186,-33.30600907938242,232373,239853
12433,XBT,2019-05-02 06:00:00,XBTM19,XBTU19,5238.589505670479,5203.396808477477,-35.19269719300246,209365,421222
12434,XBT,2019-05-02 07:00:00,XBTM19,XBTU19,5257.12906002413,5219.125201303823,-38.00385872030711,1843417,1320119
12435,XBT,2019-05-02 08:00:00,XBTM19,XBTU19,5272.924374377297,5238.566683010707,-34.35769136659019,1320091,962253
12436,XBT,2019-05-02 09:00:00,XBTM19,XBTU19,5285.529492814762,5250.413669582308,-35.115823232454204,2482465,1331771
12437,XBT,2019-05-02 10:00:00,XBTM19,XBTU19,5284.064818704115,5251.055887740898,-33.00893096321761,521126,413195
12438,XBT,2019-05-02 11:00:00,XBTM19,XBTU19,5288.9814436068045,5258.182852244294,-30.798591362510706,399933,164818
12439,XBT,2019-05-02 12:00:00,XBTM19,XBTU19,5295.633572875576,5259.599920366837,-36.03365250873867,1429446,565812
12440,XBT,2019-05-02 13:00:00,XBTM19,XBTU19,5273.027914806547,5245.254294464357,-27.773620342190043,4426717,1250568
12441,XBT,2019-05-02 14:00:00,XBTM19,XBTU19,5292.904059716592,5256.973648053834,-35.93041166275816,1331650,1124570
12442,XBT,2019-05-02 15:00:00,XBTM19,XBTU19,5322.511075265822,5288.774930388979,-33.736144876843355,2521050,2275213
12443,XBT,2019-05-02 16:00:00,XBTM19,XBTU19,5310.466432362989,5282.440656327676,-28.025776035312447,1688024,953478
12444,XBT,2019-05-02 17:00:00,XBTM19,XBTU19,5307.297493653784,5275.581501419532,-31.715992234251644,419242,320387
12445,XBT,2019-05-02 18:00:00,XBTM19,XBTU19,5311.585557812625,5278.796373354066,-32.78918445855834,715003,508085
12446,XBT,2019-05-02 19:00:00,XBTM19,XBTU19,5317.272579229408,5285.8238583528255,-31.44872087658223,533408,1011065
12447,XBT,2019-05-02 20:00:00,XBTM19,XBTU19,5311.634063316745,5280.047164245792,-31.586899070952313,548182,730521
12448,XBT,2019-05-02 21:00:00,XBTM19,XBTU19,5317.933015654363,5287.002721878073,-30.930293776289545,1142576,953530
12449,XBT,2019-05-02 22:00:00,XBTM19,XBTU19,5314.849510886187,5281.293365350561,-33.556145535626456,657604,418203
12450,XBT,2019-05-02 23:00:00,XBTM19,XBTU19,5309.1675450560715,5276.532422930272,-32.63512212579917,237564,274541
12451,XBT,2019-05-03 00:00:00,XBTM19,XBTU19,5300.073692779234,5264.598174485879,-35.47551829335498,2503931,1984846
12452,XBT,2019-05-03 01:00:00,XBTM19,XBTU19,5342.608600655517,5305.716129618172,-36.892471037344876,2573846,1233226
12453,XBT,2019-05-03 02:00:00,XBTM19,XBTU19,5374.601641644254,5339.954625753911,-34.64701589034303,4258071,1633449
12454,XBT,2019-05-03 03:00:00,XBTM19,XBTU19,5392.584113590854,5360.552997533885,-32.03111605696904,1395615,771294
12455,XBT,2019-05-03 04:00:00,XBTM19,XBTU19,5409.5234290334165,5373.929226345846,-35.59420268757094,1943574,816512
12456,XBT,2019-05-03 05:00:00,XBTM19,XBTU19,5418.561429352306,5385.727148862125,-32.83428049018039,1700248,896541
12457,XBT,2019-05-03 06:00:00,XBTM19,XBTU19,5473.726190770068,5433.421897217108,-40.30429355295928,10165991,3740929
12458,XBT,2019-05-03 07:00:00,XBTM19,XBTU19,5518.497356489336,5485.448505266588,-33.04885122274845,5378578,2992241
12459,XBT,2019-05-03 08:00:00,XBTM19,XBTU19,5606.90388709759,5578.134674903632,-28.769212193958083,10498472,6478017
12460,XBT,2019-05-03 09:00:00,XBTM19,XBTU19,5668.496206775986,5661.362161015568,-7.134045760418303,11311875,3833366
12461,XBT,2019-05-03 10:00:00,XBTM19,XBTU19,5674.882523203878,5662.857907889426,-12.024615314451694,4672482,3383783
12462,XBT,2019-05-03 11:00:00,XBTM19,XBTU19,5658.123301886455,5643.278294775064,-14.845007111391169,3220750,3461248
12463,XBT,2019-05-03 12:00:00,XBTM19,XBTU19,5682.356575616674,5670.591686834004,-11.764888782669914,2530602,1765586
12464,XBT,2019-05-03 13:00:00,XBTM19,XBTU19,5704.886762170754,5692.238925552574,-12.647836618180008,2313879,893225
12465,XBT,2019-05-03 14:00:00,XBTM19,XBTU19,5713.5339076390865,5699.607973098727,-13.925934540359776,3177435,2016135
12466,XBT,2019-05-03 15:00:00,XBTM19,XBTU19,5681.758088951229,5673.312896041073,-8.445192910156038,2366553,1730065
12467,XBT,2019-05-03 16:00:00,XBTM19,XBTU19,5684.92412392482,5677.148701756679,-7.775422168141631,1346982,664721
12468,XBT,2019-05-03 17:00:00,XBTM19,XBTU19,5636.4947579281015,5629.246917362727,-7.247840565374645,3159035,2610886
12469,XBT,2019-05-03 18:00:00,XBTM19,XBTU19,5652.435819573127,5645.7883257780395,-6.647493795087939,775834,698517
12470,XBT,2019-05-03 19:00:00,XBTM19,XBTU19,5654.086873249505,5652.054189219977,-2.032684029527445,458470,708774
12471,XBT,2019-05-03 20:00:00,XBTM19,XBTU19,5672.325619677707,5666.098268006678,-6.227351671029282,889997,1201060
12472,XBT,2019-05-03 21:00:00,XBTM19,XBTU19,5661.395868774461,5657.113801044566,-4.282067729895061,936967,682772
12473,XBT,2019-05-03 22:00:00,XBTM19,XBTU19,5645.013737383039,5639.359721078908,-5.654016304131801,1429520,1299057
12474,XBT,2019-05-03 23:00:00,XBTM19,XBTU19,5646.765740956409,5638.8096977061205,-7.9560432502885305,1197229,625752
12475,XBT,2019-05-04 00:00:00,XBTM19,XBTU19,5699.988798134267,5698.53337722986,-1.4554209044072195,3810838,2052170
12476,XBT,2019-05-04 01:00:00,XBTM19,XBTU19,5746.273013695044,5740.076283879173,-6.19672981587064,3424794,2586294
12477,XBT,2019-05-04 02:00:00,XBTM19,XBTU19,5749.606914369493,5747.555039092836,-2.0518752766574835,2977697,4088831
12478,XBT,2019-05-04 03:00:00,XBTM19,XBTU19,5713.4936860188245,5724.117495485861,10.623809467036153,2005625,2965438
12479,XBT,2019-05-04 04:00:00,XBTM19,XBTU19,5673.283236569089,5683.452635816304,10.169399247214642,3570890,1786717
12480,XBT,2019-05-04 05:00:00,XBTM19,XBTU19,5667.911378241249,5671.514064080025,3.6026858387758693,960864,975396
12481,XBT,2019-05-04 06:00:00,XBTM19,XBTU19,5665.38704214638,5675.002672199167,9.61563005278731,1147337,823148
12482,XBT,2019-05-04 07:00:00,XBTM19,XBTU19,5702.814170784447,5712.028434779649,9.21426399520169,1637193,762627
12483,XBT,2019-05-04 08:00:00,XBTM19,XBTU19,5690.44655627327,5704.156790818395,13.710234545124877,518900,537967
12484,XBT,2019-05-04 09:00:00,XBTM19,XBTU19,5689.897759464306,5692.172031565543,2.2742721012373295,1107049,344347
12485,XBT,2019-05-04 10:00:00,XBTM19,XBTU19,5664.162878829898,5671.699910870642,7.537032040744634,1466913,617820
12486,XBT,2019-05-04 11:00:00,XBTM19,XBTU19,5694.292063565698,5698.378026677087,4.085963111388992,827333,542338
12487,XBT,2019-05-04 12:00:00,XBTM19,XBTU19,5670.313665605684,5675.38989549341,5.0762298877261856,850501,371922
12488,XBT,2019-05-04 13:00:00,XBTM19,XBTU19,5589.8703177041125,5594.322028663621,4.451710959508091,5045845,2456717
12489,XBT,2019-05-04 14:00:00,XBTM19,XBTU19,5533.124235868303,5533.9385083879915,0.8142725196885294,3840491,2291562
12490,XBT,2019-05-04 15:00:00,XBTM19,XBTU19,5536.949848934015,5530.352938124522,-6.596910809493238,1764658,1032312
12491,XBT,2019-05-04 16:00:00,XBTM19,XBTU19,5524.780766484249,5525.77901516297,0.9982486787203015,946731,638160
12492,XBT,2019-05-04 17:00:00,XBTM19,XBTU19,5545.858309848887,5542.862238890889,-2.9960709579981994,1048555,1016688
12493,XBT,2019-05-04 18:00:00,XBTM19,XBTU19,5532.536851395132,5531.7629581886085,-0.7738932065230983,1492762,1194806
12494,XBT,2019-05-04 19:00:00,XBTM19,XBTU19,5548.051409060111,5548.816283067419,0.7648740073082081,946953,1069453
12495,XBT,2019-05-04 20:00:00,XBTM19,XBTU19,5584.445976882802,5580.114656525685,-4.331320357116965,3283616,1715360
12496,XBT,2019-05-04 21:00:00,XBTM19,XBTU19,5715.939354112853,5720.0586156010495,4.119261488196571,10246865,5386573
12497,XBT,2019-05-04 22:00:00,XBTM19,XBTU19,5755.762604965192,5753.855428779603,-1.9071761855884688,5806403,3668751
12498,XBT,2019-05-04 23:00:00,XBTM19,XBTU19,5741.568626994294,5735.5087377388345,-6.059889255459893,3195664,1472250
12499,XBT,2019-05-05 00:00:00,XBTM19,XBTU19,5693.88319480259,5692.26168040307,-1.621514399519583,2912489,2216041
12500,XBT,2019-05-05 01:00:00,XBTM19,XBTU19,5703.5576029991225,5693.337365515007,-10.220237484115387,1460794,1132800
12501,XBT,2019-05-05 02:00:00,XBTM19,XBTU19,5722.137183915837,5702.137313965009,-19.999869950828725,1486307,2370475
12502,XBT,2019-05-05 03:00:00,XBTM19,XBTU19,5703.69862956847,5695.1072190614295,-8.591410507040564,1230439,427245
12503,XBT,2019-05-05 04:00:00,XBTM19,XBTU19,5691.086842142708,5680.8459467184875,-10.24089542422007,1156798,983936
12504,XBT,2019-05-05 05:00:00,XBTM19,XBTU19,5703.325045820522,5698.906967817294,-4.418078003228402,935356,1111336
12505,XBT,2019-05-05 06:00:00,XBTM19,XBTU19,5712.49871120804,5705.396036046584,-7.102675161455409,1117198,415160
12506,XBT,2019-05-05 07:00:00,XBTM19,XBTU19,5682.186513739543,5676.6237206789965,-5.562793060546937,3083923,1798182
12507,XBT,2019-05-05 08:00:00,XBTM19,XBTU19,5667.177699247088,5666.090646602607,-1.0870526444805364,2641211,1422856
12508,XBT,2019-05-05 09:00:00,XBTM19,XBTU19,5682.211521798683,5676.268181071604,-5.943340727078976,689849,379039
12509,XBT,2019-05-05 10:00:00,XBTM19,XBTU19,5681.676988501696,5677.9102949758935,-3.7666935258021113,1036318,1158813
12510,XBT,2019-05-05 11:00:00,XBTM19,XBTU19,5698.296122526626,5694.823068856353,-3.473053670273657,764300,370236
12511,XBT,2019-05-05 12:00:00,XBTM19,XBTU19,5689.632836098193,5693.801056685749,4.168220587555879,613654,1358666
12512,XBT,2019-05-05 13:00:00,XBTM19,XBTU19,5707.3265647790795,5703.440078130595,-3.886486648484606,834098,1031066
12513,XBT,2019-05-05 14:00:00,XBTM19,XBTU19,5675.533967350286,5689.756668556955,14.222701206669626,1909058,2526438
12514,XBT,2019-05-05 15:00:00,XBTM19,XBTU19,5683.866909791167,5690.4045602533,6.53765046213266,514811,1070358
12515,XBT,2019-05-05 16:00:00,XBTM19,XBTU19,5666.983780118223,5669.92164432893,2.9378642107067208,1668055,1093171
12516,XBT,2019-05-05 17:00:00,XBTM19,XBTU19,5659.415831602595,5663.7441150865625,4.328283483967425,1410593,669238
12517,XBT,2019-05-05 18:00:00,XBTM19,XBTU19,5636.305039949222,5649.5599188469505,13.254878897728304,2852909,1718522
12518,XBT,2019-05-05 19:00:00,XBTM19,XBTU19,5675.801754787959,5686.423183598397,10.621428810438374,587620,823700
12519,XBT,2019-05-05 20:00:00,XBTM19,XBTU19,5702.408689066682,5703.838039257546,1.4293501908641701,2077695,1155113
12520,XBT,2019-05-05 21:00:00,XBTM19,XBTU19,5718.154727572669,5731.491728981699,13.337001409030563,1479748,1389118
12521,XBT,2019-05-05 22:00:00,XBTM19,XBTU19,5695.929257093106,5707.682712513652,11.753455420546743,706933,745266
12522,XBT,2019-05-05 23:00:00,XBTM19,XBTU19,5687.137559928608,5697.706159661275,10.568599732666371,714098,593990
12523,XBT,2019-05-06 00:00:00,XBTM19,XBTU19,5655.335668624551,5661.567394866242,6.231726241690922,2479939,1726922
12524,XBT,2019-05-06 01:00:00,XBTM19,XBTU19,5578.518440841825,5582.730466494608,4.2120256527823585,6310739,4240604
12525,XBT,2019-05-06 02:00:00,XBTM19,XBTU19,5587.550303433584,5586.5825402725695,-0.9677631610147728,1733961,1123971
12526,XBT,2019-05-06 03:00:00,XBTM19,XBTU19,5588.746850315316,5586.105454815477,-2.6413954998388363,1232732,574263
12527,XBT,2019-05-06 04:00:00,XBTM19,XBTU19,5595.81850447571,5605.094326037041,9.275821561331213,992893,576882
12528,XBT,2019-05-06 05:00:00,XBTM19,XBTU19,5614.897257254698,5616.227876163774,1.3306189090762928,904986,718352
12529,XBT,2019-05-06 06:00:00,XBTM19,XBTU19,5584.234609255121,5585.921038509287,1.6864292541667965,1532384,928080
12530,XBT,2019-05-06 07:00:00,XBTM19,XBTU19,5564.1911075737635,5557.3066192555725,-6.884488318190961,2278154,1823301
12531,XBT,2019-05-06 08:00:00,XBTM19,XBTU19,5559.1218612394105,5554.015228103426,-5.106633135984339,814193,736871
12532,XBT,2019-05-06 09:00:00,XBTM19,XBTU19,5585.591652519122,5576.02950549585,-9.5621470232727,1183388,393970
12533,XBT,2019-05-06 10:00:00,XBTM19,XBTU19,5602.679934619524,5594.403957910938,-8.275976708586313,640315,572821
12534,XBT,2019-05-06 11:00:00,XBTM19,XBTU19,5605.218447044165,5595.834337055407,-9.38410998875861,930566,538947
12535,XBT,2019-05-06 12:00:00,XBTM19,XBTU19,5597.8672770553685,5594.3852858262035,-3.4819912291650326,776369,1197929
12536,XBT,2019-05-06 13:00:00,XBTM19,XBTU19,5596.442339937271,5592.586185579648,-3.856154357622472,421178,489246
12537,XBT,2019-05-06 14:00:00,XBTM19,XBTU19,5626.224857663095,5620.038955982332,-6.185901680762981,2479586,1327367
12538,XBT,2019-05-06 15:00:00,XBTM19,XBTU19,5625.616146721528,5626.152311983426,0.5361652618985318,1132692,700818
12539,XBT,2019-05-06 16:00:00,XBTM19,XBTU19,5669.5325898121155,5668.4901735437625,-1.0424162683530085,4600631,2657309
12540,XBT,2019-05-06 17:00:00,XBTM19,XBTU19,5685.895926563488,5686.411344328488,0.5154177650001657,1796688,1058157
12541,XBT,2019-05-06 18:00:00,XBTM19,XBTU19,5706.822704800282,5701.607611568391,-5.215093231890933,1541972,727223
12542,XBT,2019-05-06 19:00:00,XBTM19,XBTU19,5711.272868459674,5705.5783688184265,-5.694499641247603,1523288,1099332
12543,XBT,2019-05-06 20:00:00,XBTM19,XBTU19,5675.0803442298275,5672.203647322903,-2.8766969069247352,2381090,1689928
12544,XBT,2019-05-06 21:00:00,XBTM19,XBTU19,5667.5380100236025,5673.082995035808,5.544985012205871,874536,660047
12545,XBT,2019-05-06 22:00:00,XBTM19,XBTU19,5684.98814481318,5686.716332459381,1.7281876462011496,1228971,543393
12546,XBT,2019-05-06 23:00:00,XBTM19,XBTU19,5671.259034820717,5671.8977277876,0.6386929668833545,564302,281093
12547,XBT,2019-05-07 00:00:00,XBTM19,XBTU19,5716.828597986288,5711.576855168402,-5.251742817885315,3528757,2027222
12548,XBT,2019-05-07 01:00:00,XBTM19,XBTU19,5743.939355625011,5742.462588131443,-1.4767674935674222,2754653,2417893
12549,XBT,2019-05-07 02:00:00,XBTM19,XBTU19,5809.351966499456,5808.127089126769,-1.224877372686933,7416082,6133310
12550,XBT,2019-05-07 03:00:00,XBTM19,XBTU19,5886.309049959258,5889.951385720589,3.6423357613311964,5289472,3818736
12551,XBT,2019-05-07 04:00:00,XBTM19,XBTU19,5858.75471596066,5856.293022458079,-2.461693502581511,2742142,2574205
12552,XBT,2019-05-07 05:00:00,XBTM19,XBTU19,5881.259485497574,5871.623713632642,-9.635771864932394,1951708,1386628
12553,XBT,2019-05-07 06:00:00,XBTM19,XBTU19,5863.424989150951,5860.909596419052,-2.515392731898828,1289560,933161
12554,XBT,2019-05-07 07:00:00,XBTM19,XBTU19,5849.466294951254,5848.256402694828,-1.2098922564264285,1099283,541333
12555,XBT,2019-05-07 08:00:00,XBTM19,XBTU19,5852.232186729821,5849.773269034915,-2.458917694905722,546609,615448
12556,XBT,2019-05-07 09:00:00,XBTM19,XBTU19,5877.682771467603,5881.450727697572,3.7679562299690588,1277779,754456
12557,XBT,2019-05-07 10:00:00,XBTM19,XBTU19,5884.0101032402845,5884.63237378261,0.6222705423251682,1150886,1223600
12558,XBT,2019-05-07 11:00:00,XBTM19,XBTU19,5861.8411126199035,5862.469735795144,0.6286231752401363,1429385,591868
12559,XBT,2019-05-07 12:00:00,XBTM19,XBTU19,5883.7325439878805,5885.378375209772,1.6458312218910578,961724,364563
12560,XBT,2019-05-07 13:00:00,XBTM19,XBTU19,5889.939075588382,5895.033593324851,5.094517736468333,3182448,2604526
12561,XBT,2019-05-07 14:00:00,XBTM19,XBTU19,5826.432342154471,5828.455911312477,2.0235691580055573,8445368,6446970
12562,XBT,2019-05-07 15:00:00,XBTM19,XBTU19,5814.608007869635,5815.603773016198,0.9957651465629169,2671039,2351785
12563,XBT,2019-05-07 16:00:00,XBTM19,XBTU19,5845.1946231044985,5847.71818547258,2.5235623680819117,2051211,1802089
12564,XBT,2019-05-07 17:00:00,XBTM19,XBTU19,5863.3316276071155,5851.929404615271,-11.40222299184461,1487573,1871028
12565,XBT,2019-05-07 18:00:00,XBTM19,XBTU19,5847.235156154189,5838.161454487592,-9.073701666597117,1659276,1478867
12566,XBT,2019-05-07 19:00:00,XBTM19,XBTU19,5799.980475825083,5798.990661523908,-0.9898143011751017,3646205,2346626
12567,XBT,2019-05-07 20:00:00,XBTM19,XBTU19,5814.193318223401,5808.1416858692,-6.051632354200592,2393280,1681469
12568,XBT,2019-05-07 21:00:00,XBTM19,XBTU19,5837.504051795287,5821.5992640112045,-15.904787784082146,736930,655040
12569,XBT,2019-05-07 22:00:00,XBTM19,XBTU19,5852.203138300479,5839.558894671858,-12.644243628620643,1378740,840349
12570,XBT,2019-05-07 23:00:00,XBTM19,XBTU19,5739.451741093025,5716.968269521074,-22.48347157195076,9907932,10417982
12571,XBT,2019-05-08 00:00:00,XBTM19,XBTU19,5665.559262828121,5640.4665672602505,-25.092695567870578,14822191,9987007
12572,XBT,2019-05-08 01:00:00,XBTM19,XBTU19,5725.530592941092,5703.491650248093,-22.038942692999626,2094432,2674607
12573,XBT,2019-05-08 02:00:00,XBTM19,XBTU19,5743.065906428818,5725.122454229143,-17.94345219967545,828099,658904
12574,XBT,2019-05-08 03:00:00,XBTM19,XBTU19,5719.318258981433,5697.226889613042,-22.091369368391497,1748457,1334356
12575,XBT,2019-05-08 04:00:00,XBTM19,XBTU19,5750.291489576874,5719.5972472498315,-30.694242327042048,836985,588946
12576,XBT,2019-05-08 05:00:00,XBTM19,XBTU19,5745.728074223035,5719.940950866497,-25.78712335653836,652571,583154
12577,XBT,2019-05-08 06:00:00,XBTM19,XBTU19,5767.461378965737,5740.092384305222,-27.368994660514545,1236435,940523
12578,XBT,2019-05-08 07:00:00,XBTM19,XBTU19,5773.748958836191,5749.992958794459,-23.756000041732477,554730,368067
12579,XBT,2019-05-08 08:00:00,XBTM19,XBTU19,5746.66948007696,5728.801890430858,-17.867589646101806,1095380,797940
12580,XBT,2019-05-08 09:00:00,XBTM19,XBTU19,5754.720655523821,5728.264912809736,-26.45574271408441,1308750,280037
12581,XBT,2019-05-08 10:00:00,XBTM19,XBTU19,5765.097996883419,5732.878211153337,-32.21978573008164,1414916,1632668
12582,XBT,2019-05-08 11:00:00,XBTM19,XBTU19,5793.589267945745,5760.151045059719,-33.43822288602587,1699347,1698102
12583,XBT,2019-05-08 12:00:00,XBTM19,XBTU19,5794.639386431911,5764.607626598066,-30.031759833844262,802987,1438676
12584,XBT,2019-05-08 13:00:00,XBTM19,XBTU19,5788.902953518383,5757.138695887233,-31.76425763115003,734187,699529
12585,XBT,2019-05-08 14:00:00,XBTM19,XBTU19,5787.168304442579,5752.642895588348,-34.52540885423059,1139068,775265
12586,XBT,2019-05-08 15:00:00,XBTM19,XBTU19,5823.702402466925,5792.11523447556,-31.587167991365277,1510505,1147671
12587,XBT,2019-05-08 16:00:00,XBTM19,XBTU19,5842.684857646414,5799.726140453655,-42.95871719275874,2374401,1129977
12588,XBT,2019-05-08 17:00:00,XBTM19,XBTU19,5801.9764826072815,5774.543323429618,-27.433159177663583,1027315,991049
12589,XBT,2019-05-08 18:00:00,XBTM19,XBTU19,5806.703407145962,5774.332126456539,-32.37128068942275,883604,835181
12590,XBT,2019-05-08 19:00:00,XBTM19,XBTU19,5823.235861720155,5787.888388697168,-35.34747302298729,830262,1199956
12591,XBT,2019-05-08 20:00:00,XBTM19,XBTU19,5812.0833631336145,5780.5277764401635,-31.555586693451005,1255930,881029
12592,XBT,2019-05-08 21:00:00,XBTM19,XBTU19,5822.808435415982,5792.531019918566,-30.27741549741586,1097256,428565
12593,XBT,2019-05-08 22:00:00,XBTM19,XBTU19,5849.759674451217,5810.645435099911,-39.114239351305514,1975777,1613346
12594,XBT,2019-05-08 23:00:00,XBTM19,XBTU19,5854.216605728913,5795.351735473812,-58.86487025510087,4735015,4840943
12595,XBT,2019-05-09 00:00:00,XBTM19,XBTU19,5904.3214327936,5865.779359306966,-38.54207348663385,5882099,4189749
12596,XBT,2019-05-09 01:00:00,XBTM19,XBTU19,5972.285246309721,5926.33791927182,-45.94732703790032,8293615,7542495
12597,XBT,2019-05-09 02:00:00,XBTM19,XBTU19,5973.670353881663,5934.845622178552,-38.824731703110956,2266554,2693936
12598,XBT,2019-05-09 03:00:00,XBTM19,XBTU19,5965.048211641433,5933.509775881602,-31.538435759831373,1171952,982984
12599,XBT,2019-05-09 04:00:00,XBTM19,XBTU19,5974.7971740565845,5936.004049814858,-38.79312424172622,1034775,462352
12600,XBT,2019-05-09 05:00:00,XBTM19,XBTU19,5996.762299151418,5963.3583093294665,-33.403989821951654,2225479,1174526
12601,XBT,2019-05-09 06:00:00,XBTM19,XBTU19,5979.34789390058,5946.46899528254,-32.878898618039784,1439842,811814
12602,XBT,2019-05-09 07:00:00,XBTM19,XBTU19,5991.855147847162,5958.628152848618,-33.22699499854389,730919,807444
12603,XBT,2019-05-09 08:00:00,XBTM19,XBTU19,5986.354412911211,5948.4908702924595,-37.863542618751126,1165917,426040
12604,XBT,2019-05-09 09:00:00,XBTM19,XBTU19,5962.330734976428,5930.527617109544,-31.80311786688435,1767965,1678157
12605,XBT,2019-05-09 10:00:00,XBTM19,XBTU19,5977.197862135331,5942.261895450526,-34.93596668480495,529314,546151
12606,XBT,2019-05-09 11:00:00,XBTM19,XBTU19,5957.791039754948,5922.99631599344,-34.79472376150807,1404268,645102
12607,XBT,2019-05-09 12:00:00,XBTM19,XBTU19,5934.990081615158,5894.47547987803,-40.51460173712803,2396648,2586690
12608,XBT,2019-05-09 13:00:00,XBTM19,XBTU19,5918.660158358415,5885.308444538959,-33.35171381945656,2237960,2904565
12609,XBT,2019-05-09 14:00:00,XBTM19,XBTU19,5934.616087605209,5906.693460844023,-27.92262676118571,849736,444798
12610,XBT,2019-05-09 15:00:00,XBTM19,XBTU19,5925.6447481314535,5896.390971926366,-29.25377620508789,801640,945225
12611,XBT,2019-05-09 16:00:00,XBTM19,XBTU19,5950.177379876719,5921.174626243346,-29.002753633372777,1099279,1068690
12612,XBT,2019-05-09 17:00:00,XBTM19,XBTU19,5972.018998799747,5945.403210442806,-26.615788356941266,1026284,1083138
12613,XBT,2019-05-09 18:00:00,XBTM19,XBTU19,5977.147490705541,5948.92833393016,-28.219156775380725,1583922,738741
12614,XBT,2019-05-09 19:00:00,XBTM19,XBTU19,5985.3352653888305,5954.873899339673,-30.461366049157732,1261327,342406
12615,XBT,2019-05-09 20:00:00,XBTM19,XBTU19,5987.969178427957,5964.6461947540965,-23.322983673860108,1076458,955336
12616,XBT,2019-05-09 21:00:00,XBTM19,XBTU19,6025.838727899493,6002.08030658924,-23.758421310253652,3122906,2508909
12617,XBT,2019-05-09 22:00:00,XBTM19,XBTU19,6051.1227882696985,6025.728362642401,-25.394425627297096,2411464,1391492
12618,XBT,2019-05-09 23:00:00,XBTM19,XBTU19,6053.664045783937,6026.1120491731945,-27.551996610742208,3520191,1839787
12619,XBT,2019-05-10 00:00:00,XBTM19,XBTU19,6045.440524189469,6019.606071155053,-25.834453034416583,1500620,1374518
12620,XBT,2019-05-10 01:00:00,XBTM19,XBTU19,6035.624158665251,6011.704434565007,-23.91972410024391,2065797,1338857
